PCa,Jup,[TRPN],Gncx,"INaCa,SS",CaMKo,[BSL],aCaMK,bCaMK,"tau,diffCa","Tref,v","TRPN50,v","nTm,v","nTRPN,v","kTRPN,v","rs,v","rw,v","Aeff,v","ku,v","beta1,v","beta0,v","gamma,s,v","gamma,w,v","phi,v","ca50,v","nu,v","mu,v"
7.30075e-05,1.0993,0.0969202,0.00151756,0.355315,0.0398409,1.35586,0.0614212,0.000595667,0.239997,143.18,0.353683,2.00533,2.63448,0.125989,0.2079,0.267645,34.9436,0.0285094,-3.49543,1.60836,0.00515232,0.335122,2.02008,0.925218,7.70015,1.85283
0.000116542,0.71863,0.0657064,0.00195042,0.358942,0.0372122,1.58802,0.0597391,0.000758432,0.118471,95.7442,0.307857,2.28577,2.17052,0.10654,0.277774,0.451123,16.3038,0.0112087,-3.2085,3.21057,0.0071042,0.505679,2.50477,0.7225,5.69573,4.31771
0.000118343,0.903126,0.0831971,0.00242575,0.431982,0.0360306,1.1029,0.0349383,0.000496891,0.22385,138.914,0.369484,2.03571,2.04215,0.148578,0.229386,0.731898,37.1692,0.0211313,-1.31909,2.2001,0.00832781,0.878744,2.60822,1.05921,9.65015,3.40486
9.5773e-05,0.813577,0.0793098,0.00115715,0.969585,0.0603294,1.49615,0.0487991,0.000967768,0.129951,156.54,0.374279,2.48514,2.85382,0.120414,0.355597,0.73623,34.6801,0.0128683,-2.42343,2.16317,0.00901153,0.840187,1.83395,0.945766,5.73498,2.14402
0.000140964,1.28252,0.057915,0.00303899,0.499731,0.0434949,1.25174,0.0302189,0.000513117,0.17061,107.55,0.36274,2.5469,2.71455,0.0738597,0.31334,0.666674,18.7394,0.0216559,-2.05233,2.28074,0.00802674,0.705799,1.58836,0.656685,5.59795,2.80386
8.01048e-05,0.987561,0.0540726,0.00222348,0.234755,0.0344821,0.979385,0.0387996,0.000967693,0.14078,132.224,0.325477,2.4738,1.46289,0.0757586,0.24241,0.600233,17.9573,0.0281426,-1.65214,1.8119,0.00646978,0.329423,3.30711,0.962803,4.50458,2.535
0.000136477,1.3798,0.0513857,0.00337539,0.328194,0.030231,1.38312,0.0539862,0.000944385,0.159263,167.373,0.383606,2.14318,2.06944,0.0514001,0.285593,0.293739,20.7716,0.0219388,-2.95608,1.91584,0.00567838,0.742179,2.29856,1.07641,7.89802,3.75613
0.000130249,0.777311,0.084254,0.00166026,0.951657,0.0558567,0.821082,0.0369318,0.000928543,0.189462,146.143,0.358039,2.43191,2.60447,0.0536775,0.283789,0.411486,35.1766,0.0232264,-2.35844,1.81134,0.0109065,0.855209,3.12142,0.568889,7.69765,3.84993
6.22879e-05,1.19529,0.103618,0.00116962,0.558905,0.0648496,1.1514,0.0540411,0.000864647,0.126242,66.8403,0.395784,1.21859,2.87658,0.146472,0.295917,0.316316,16.8665,0.0232305,-1.92041,2.10653,0.00869368,0.809783,1.14869,0.700322,4.27056,2.58319
0.000132783,0.652276,0.0540646,0.00143897,0.611317,0.0369649,1.33922,0.0430071,0.000731953,0.155517,61.6625,0.519228,1.62565,2.82385,0.124994,0.156391,0.482006,22.6206,0.0153985,-1.21176,1.61073,0.00721825,0.436965,1.94352,1.03605,7.41012,1.63099
0.000114113,1.27533,0.0906774,0.00181106,0.887621,0.0409999,1.4659,0.0298705,0.000612316,0.133241,69.7985,0.213084,1.98056,2.11423,0.132351,0.229059,0.536666,34.3919,0.010696,-1.77418,1.97648,0.0112208,0.52661,2.70595,1.18314,8.90056,3.98525
0.00010265,1.07653,0.0789248,0.0025106,0.422113,0.0644535,0.694707,0.0347038,0.000815034,0.147881,134.315,0.52005,1.92939,2.93436,0.0553911,0.374599,0.286885,30.5322,0.0293746,-2.34674,2.34079,0.00908184,0.652338,2.31599,1.19687,10.1875,4.17184
0.000138748,1.27104,0.0881894,0.00334721,0.502585,0.033617,1.53164,0.0407858,0.00095828,0.128063,65.9924,0.371801,2.37876,2.10437,0.0797387,0.142804,0.505646,19.7712,0.0269113,-2.95341,2.58608,0.00425871,0.381739,1.51163,0.925049,9.1577,2.4313
0.000113632,1.20452,0.100746,0.00164404,0.842295,0.0628218,1.52985,0.0522169,0.000429526,0.132118,139.015,0.460909,2.34855,2.71189,0.0801817,0.137065,0.686608,15.3974,0.0130224,-2.10764,2.16504,0.00810104,0.612688,2.18531,0.528828,4.09838,2.42498
0.000138686,0.924815,0.073385,0.00317025,0.270897,0.0272793,1.23868,0.0491908,0.000968731,0.154153,82.0418,0.514245,1.36712,2.57513,0.0624095,0.181046,0.557042,24.5284,0.0171175,-2.19636,2.71253,0.00623979,0.383948,1.99629,0.995976,3.56219,3.77743
9.41403e-05,0.975552,0.0925898,0.00102206,0.70178,0.0372625,1.38181,0.0556856,0.000616691,0.228617,169.609,0.503777,1.4321,2.31522,0.103715,0.142041,0.506741,28.4169,0.0235457,-2.11421,2.07365,0.00863255,0.442929,3.02559,1.15207,5.45745,2.30049
0.000112978,0.858334,0.0651605,0.00126749,0.536766,0.0357113,1.14447,0.0430008,0.000565084,0.242031,165.787,0.419746,1.95761,2.09924,0.104108,0.198569,0.60792,35.3728,0.018014,-2.26074,2.72639,0.00524447,0.912736,2.31224,0.917361,8.10355,3.69446
0.000136651,1.47189,0.0771649,0.0033099,0.499321,0.0471352,1.23793,0.0326521,0.000706396,0.148439,164.387,0.235107,2.04852,2.68707,0.116181,0.242753,0.291531,17.1046,0.0226236,-2.73286,1.40063,0.0101118,0.7205,3.02206,0.737473,4.47245,2.81193
0.000119027,1.02188,0.0932573,0.00176398,0.994456,0.0392927,1.39242,0.0535007,0.000887767,0.189533,116.951,0.197755,2.67189,1.72423,0.0563439,0.28373,0.407841,21.2312,0.0123346,-2.70035,1.89118,0.00875341,0.379017,2.35575,1.0501,10.1166,1.91385
8.65906e-05,1.49033,0.0947379,0.0016073,0.328551,0.0414867,1.00795,0.0504403,0.000793513,0.240324,133.858,0.440177,2.00326,2.61132,0.108617,0.333117,0.568797,25.4816,0.0254936,-1.63669,2.72473,0.00889164,0.744601,1.51975,1.14708,4.82614,3.3149
8.71389e-05,0.941694,0.075154,0.00122663,0.757745,0.0285246,1.16741,0.0531771,0.0004054,0.244007,76.6953,0.403676,2.82725,2.89299,0.117796,0.204608,0.29381,25.6119,0.0110756,-1.8991,2.26651,0.010902,0.853895,2.1129,0.854439,8.35416,3.30562
9.49406e-05,1.02482,0.0788933,0.00152538,0.397258,0.0633849,1.1789,0.0327286,0.000639048,0.279237,120.39,0.360168,1.19937,2.68808,0.145064,0.27582,0.343702,22.3793,0.0241588,-3.05341,2.79012,0.00452967,0.46736,1.21292,1.06554,6.73489,3.38772
4.87764e-05,0.812708,0.0664289,0.00112976,0.278244,0.049211,1.68022,0.0361471,0.000672641,0.166307,134.49,0.522796,1.82085,1.8612,0.0585073,0.204559,0.370319,15.9913,0.0308276,-1.60088,3.0327,0.0113315,0.455967,3.1982,0.795735,8.65477,3.35979
7.85248e-05,1.06511,0.100499,0.00123985,0.907113,0.0390879,1.2805,0.0681496,0.000982885,0.242643,173.454,0.385168,2.61614,1.84462,0.0881873,0.34433,0.31753,15.0367,0.020829,-2.58359,2.59175,0.00961572,0.675243,2.43171,1.05823,7.84373,4.25205
0.000122125,1.02265,0.0610265,0.00176169,0.551098,0.0297775,0.630649,0.0627778,0.00088802,0.25392,116.157,0.402382,2.41919,2.95763,0.094988,0.232346,0.422268,32.1089,0.0163095,-2.99124,2.40743,0.00470605,0.50938,1.37903,0.903977,6.05752,3.27365
7.03285e-05,1.09303,0.083602,0.00141606,0.296144,0.0383041,1.02801,0.0426608,0.000883917,0.167866,151.12,0.389476,2.77607,1.94884,0.0974365,0.167977,0.26375,27.753,0.0205262,-1.38128,1.5545,0.00809611,0.460006,3.29233,0.610375,4.54256,3.80744
9.5959e-05,1.02471,0.0703192,0.00137173,0.893564,0.0393989,0.809245,0.0409782,0.000760217,0.155437,115.667,0.456156,2.40058,2.36699,0.132084,0.340462,0.451321,34.3438,0.0204767,-2.36832,2.03327,0.0124774,0.557235,2.16649,1.14556,4.67926,2.03583
0.000112385,1.05539,0.065861,0.00128351,0.895838,0.0361861,1.49623,0.0441014,0.000514632,0.255585,109.818,0.521224,1.25444,2.08683,0.106149,0.273692,0.374646,29.5331,0.0198933,-1.94196,2.10976,0.011068,0.683772,2.03204,1.19231,3.91018,2.84507
0.000115837,0.927475,0.0895729,0.00123644,0.864397,0.0353751,0.899603,0.0372708,0.000825744,0.104208,64.385,0.329582,1.98044,2.68836,0.142957,0.280345,0.302991,23.3039,0.0154925,-1.97664,2.39552,0.00661532,0.519655,2.50755,0.596989,7.73124,2.68234
3.43372e-05,1.24561,0.0951184,0.000953885,0.344086,0.0411208,1.09469,0.0510406,0.00057982,0.293237,90.9961,0.466739,1.78029,2.21107,0.141095,0.223445,0.298262,22.5357,0.0203594,-2.56664,2.43167,0.00991791,0.771714,2.30653,0.839382,6.06577,2.99327
0.000103221,0.90736,0.0605975,0.00164118,0.450579,0.0304359,0.738923,0.060504,0.000858686,0.191133,163.966,0.318602,1.97578,2.65855,0.0542247,0.238146,0.355108,31.3452,0.0181346,-1.45372,2.50747,0.00896496,0.511949,1.90747,1.18001,7.7109,2.42378
6.48883e-05,1.05884,0.0420827,0.00107515,0.617116,0.0383898,0.893148,0.0398549,0.000908544,0.271989,106.224,0.273612,2.62259,2.6655,0.116482,0.297318,0.381245,19.8965,0.0262988,-2.34755,1.836,0.0117385,0.429428,2.92827,0.795446,9.68358,2.48405
0.00011021,1.18956,0.071794,0.00235144,0.345098,0.0417017,1.13457,0.0427401,0.000692074,0.118352,136.476,0.467556,1.41149,2.19085,0.130897,0.239247,0.463856,29.1799,0.0131424,-1.97121,1.38567,0.0106003,0.419976,1.58658,0.980217,7.70899,3.15809
0.000131532,1.15477,0.077658,0.00364502,0.274625,0.0279249,1.05612,0.0375763,0.000929919,0.273756,115.06,0.407616,2.89328,1.4964,0.114359,0.248449,0.689546,22.9768,0.0158718,-1.98252,2.54803,0.0112128,0.412425,2.15317,1.18327,6.61742,4.29785
0.00014355,1.37067,0.0808402,0.00448073,0.266216,0.031541,0.767468,0.064655,0.00100569,0.250117,162.624,0.257926,2.61877,2.92915,0.0786267,0.210968,0.422209,29.0873,0.0257619,-2.07976,1.19585,0.00695826,0.789059,1.27286,0.539623,5.65891,4.19957
0.00010765,1.076,0.0969551,0.00180368,0.463051,0.0480722,1.20821,0.0619743,0.000938265,0.164502,73.7315,0.517976,1.54105,1.99873,0.0824355,0.371362,0.311952,31.0792,0.0221166,-1.42727,3.06029,0.0118092,0.84909,2.53262,0.806679,8.03067,2.61769
0.00011364,1.02135,0.0974945,0.00206368,0.219406,0.0574718,0.835058,0.0616847,0.000613274,0.146506,95.4631,0.5093,1.94894,2.25349,0.125365,0.204323,0.683486,30.5786,0.0251288,-3.59671,2.28867,0.00558434,0.819177,1.46815,1.02998,9.99142,3.32826
6.64875e-05,1.11377,0.0706976,0.00173403,0.457765,0.0281133,0.867188,0.0457698,0.000562777,0.158425,83.9595,0.233619,2.91316,2.719,0.0975977,0.193137,0.483494,37.4131,0.0309739,-2.26046,3.06519,0.0115589,0.742447,2.13208,0.814097,6.42116,2.12646
0.000143297,1.46761,0.0682976,0.00451747,0.229077,0.0326754,0.780733,0.0704915,0.000465177,0.195935,74.58,0.322469,2.52167,2.28143,0.0546783,0.172159,0.411497,31.6788,0.0273286,-3.2947,2.00834,0.00665125,0.679573,2.14944,0.883348,6.07405,3.41735
0.000109997,1.2821,0.0706366,0.00244581,0.376754,0.0398209,1.52557,0.0444069,0.000501642,0.219812,78.4925,0.427747,2.27994,1.83626,0.0639351,0.256885,0.262376,16.7846,0.0215397,-2.4116,1.36563,0.00732564,0.441496,2.69764,0.931691,7.01123,3.30018
0.000136744,1.43562,0.0725575,0.00263426,0.323166,0.0317496,0.686781,0.0473851,0.000763393,0.173772,130.42,0.419908,2.15188,2.30746,0.135575,0.21913,0.388758,20.0675,0.0305119,-1.774,1.71797,0.00553903,0.552986,1.67823,1.19607,5.40481,4.0038
0.0001108,1.39892,0.0672497,0.00188193,0.6586,0.035768,0.94438,0.0418426,0.000873555,0.174135,71.1856,0.224991,2.16467,2.58429,0.0713083,0.151367,0.578064,26.6821,0.0249866,-2.72216,2.10547,0.00636517,0.62018,1.55319,0.870644,5.97278,3.17998
9.05973e-05,0.797342,0.0907026,0.00091849,0.521038,0.0469317,1.13799,0.0678579,0.00093897,0.218557,145.696,0.381454,1.41982,2.54177,0.102215,0.18768,0.395174,15.7508,0.0282116,-1.70505,2.19975,0.0120115,0.526363,1.41514,1.00847,7.15563,2.63338
0.0001152,1.39581,0.102187,0.0013596,0.962455,0.0557241,1.58103,0.0589973,0.000683024,0.295644,177.982,0.352018,2.6243,2.00817,0.0758714,0.174437,0.534414,16.9722,0.0238514,-3.44411,3.28674,0.0066352,0.391018,3.09796,1.16482,9.83263,1.89286
0.000105133,1.34273,0.0948272,0.00120712,0.919024,0.0395212,0.733952,0.0394441,0.000997874,0.258834,114.831,0.379459,1.64079,2.70078,0.0568722,0.240025,0.614077,22.9952,0.0249917,-1.84675,2.61807,0.00526493,0.721879,3.08771,0.837887,9.26135,3.6641
8.71534e-05,0.935541,0.101998,0.00116353,0.329362,0.0443718,1.11447,0.0669042,0.000700456,0.255623,117.703,0.370645,3.03462,1.9292,0.13471,0.220311,0.543048,35.5531,0.0192525,-3.31471,2.49204,0.0126696,0.783151,1.9944,1.12294,7.88314,2.99847
0.000100484,0.860847,0.0979246,0.00152305,0.641321,0.0333979,1.09976,0.0455683,0.000414907,0.293642,167.754,0.522278,2.40529,1.68177,0.058671,0.198195,0.397054,34.6133,0.0201274,-2.12575,3.36719,0.00926135,0.886532,1.48536,0.917115,9.82069,2.57441
8.50799e-05,0.821111,0.0813878,0.0016024,0.533371,0.0627637,0.978177,0.0390223,0.000912509,0.183019,110.488,0.310823,1.49936,1.79426,0.107778,0.217449,0.567407,22.004,0.0228578,-1.65236,1.90816,0.0108358,0.543366,2.96301,1.18466,6.9926,3.08781
4.50283e-05,1.07073,0.0954806,0.00107586,0.319683,0.0503747,0.724369,0.0430562,0.000498751,0.218796,124.217,0.43692,2.19208,2.20661,0.0518972,0.329748,0.675834,28.1625,0.0273772,-1.87997,1.55146,0.00620432,0.771892,1.29041,0.689047,4.19267,1.8796
5.77428e-05,1.1093,0.0987615,0.00113776,0.266478,0.0468212,1.2475,0.0547795,0.000571223,0.243075,139.673,0.212369,2.72681,2.72526,0.073281,0.34088,0.579155,28.78,0.0264641,-3.02875,3.26514,0.00495911,0.726268,2.14404,0.821024,9.20996,2.73203
9.22589e-05,0.661431,0.0808069,0.00120811,0.454665,0.054112,1.45541,0.0716357,0.000837028,0.159824,157.634,0.483096,1.88631,2.30499,0.128915,0.137423,0.651864,15.6076,0.0301797,-3.4045,2.44382,0.0123843,0.757206,2.07424,1.17823,3.96332,3.4693
8.75108e-05,1.04823,0.0853078,0.00170977,0.206781,0.0354963,1.01725,0.0294675,0.000968414,0.279404,114.612,0.199327,1.76696,2.1271,0.119386,0.32139,0.624437,25.6011,0.0149989,-1.75678,1.8353,0.00617057,0.584615,2.3095,1.15967,7.24708,1.71321
0.000108838,1.1317,0.091638,0.00178023,0.389677,0.0681091,0.950053,0.0274769,0.000450141,0.165957,152.067,0.363991,2.32509,2.86524,0.0755783,0.16557,0.274454,21.7712,0.0153832,-2.6768,1.89848,0.00753117,0.847516,2.40762,0.886806,4.53743,2.4287
0.000111427,0.585359,0.0901727,0.00108155,0.236044,0.0735689,1.00645,0.0436033,0.000986841,0.190274,151.76,0.255397,2.79105,1.59703,0.0621436,0.3227,0.669761,28.7222,0.0278283,-1.81773,1.67051,0.00791751,0.622586,1.25852,1.12152,4.37782,1.61831
9.47131e-05,1.025,0.0995525,0.00102104,0.989936,0.0711245,0.926799,0.0565375,0.000613806,0.251516,127.689,0.416805,2.34691,2.38426,0.124585,0.318746,0.621354,22.7537,0.0302793,-2.79764,2.05541,0.006764,0.648893,2.21236,0.793776,7.6821,3.93641
0.000137505,0.926193,0.0802284,0.00140291,0.348098,0.042727,1.41166,0.0350303,0.000931565,0.119934,177.279,0.340371,2.52975,1.64232,0.148473,0.219951,0.279085,22.6236,0.0168322,-1.45892,2.44363,0.00978921,0.495641,3.22174,1.19813,10.1805,4.34046
0.000129141,1.09855,0.0538317,0.00248336,0.460083,0.0313947,1.08638,0.040565,0.000544897,0.275259,160.889,0.379955,2.73001,1.76297,0.091949,0.2127,0.669031,20.0445,0.0140892,-2.7316,2.13818,0.00550888,0.481816,2.31779,0.868687,8.17796,3.93458
4.90755e-05,1.06667,0.0789493,0.00117477,0.44897,0.0582592,1.01017,0.0320443,0.00046028,0.222015,143.313,0.258187,2.75366,1.74493,0.0909349,0.167696,0.25997,16.5778,0.0159859,-1.2645,2.70251,0.0125285,0.501162,1.93277,0.922241,10.1788,2.66021
8.88717e-05,0.863969,0.0803464,0.00177161,0.270064,0.063005,1.16093,0.0399678,0.00101817,0.12292,132.602,0.180958,2.54209,2.83496,0.0621797,0.319879,0.424567,34.9062,0.0233645,-3.06049,2.85048,0.00578909,0.375996,1.94579,1.19515,9.05379,3.96449
0.000105342,1.2884,0.0839,0.00234306,0.363851,0.0464306,0.87987,0.0421595,0.00066826,0.132211,88.3827,0.220176,2.55873,1.78432,0.0901124,0.2844,0.512361,21.1307,0.0204249,-1.28107,2.32499,0.00991401,0.864851,2.34148,0.963228,9.95194,3.16851
9.11095e-05,1.12356,0.0800296,0.00258532,0.43413,0.0459238,1.12097,0.0612866,0.000943992,0.111909,106.436,0.479719,1.79231,2.51481,0.13484,0.270646,0.526484,17.0875,0.0251676,-3.03342,1.53049,0.0113113,0.505071,2.55465,0.849143,6.2757,2.60507
7.188e-05,1.05785,0.0852234,0.00152225,0.712459,0.0311545,0.600528,0.0664288,0.000745838,0.158887,94.1153,0.40086,2.3484,2.56867,0.0506668,0.243085,0.74877,25.7834,0.0223766,-1.65903,2.92832,0.0107988,0.657671,2.26041,1.07517,8.46186,3.64948
0.000134065,0.866064,0.0819846,0.00241258,0.394928,0.049262,1.28615,0.033373,0.000960396,0.149857,159.839,0.359806,1.75375,2.52201,0.0722354,0.311995,0.319126,25.2904,0.0246763,-2.3741,2.06967,0.00970358,0.69193,1.70084,0.759367,4.7458,2.81796
9.32874e-05,1.07122,0.0773948,0.0014488,0.777241,0.0436471,1.34241,0.0642317,0.000985353,0.166225,101.937,0.379353,2.26085,2.17368,0.115202,0.203055,0.427868,20.2467,0.0244544,-3.03471,1.5092,0.00533291,0.680025,2.41555,0.836651,9.66821,3.50602
0.000115644,1.44234,0.0703375,0.00416994,0.379793,0.0294016,1.53319,0.0387097,0.000932446,0.116306,77.7068,0.184482,2.1382,2.23957,0.122549,0.256666,0.625094,22.5961,0.0313696,-2.14098,2.02758,0.00700885,0.786209,2.25239,0.987846,9.78522,4.39609
0.000126025,1.4789,0.0788569,0.00278064,0.485171,0.0480079,1.34829,0.0449278,0.000742819,0.131601,141.028,0.191968,2.70135,2.32161,0.121505,0.126876,0.410023,21.4024,0.0176336,-1.95959,1.63312,0.0123237,0.697311,2.35963,0.878337,7.5201,3.82892
0.000119467,0.9639,0.0931971,0.00232942,0.357213,0.0563922,0.912252,0.0667828,0.00091493,0.132672,62.7802,0.306705,2.46584,1.54551,0.112505,0.196817,0.502435,15.3198,0.0292681,-2.33376,3.15306,0.00641619,0.640395,1.55672,1.19256,7.77628,2.83671
0.00011891,1.03529,0.0837413,0.00237516,0.472856,0.041138,0.704451,0.0719745,0.000741634,0.231434,84.6473,0.319277,3.03032,1.9644,0.109099,0.218702,0.535621,35.3806,0.0130228,-2.55041,2.89551,0.0104437,0.793611,2.1441,0.644251,7.61543,4.1237
8.04241e-05,0.91172,0.063193,0.00139954,0.630424,0.0368233,1.4108,0.0298719,0.000450635,0.111987,137.238,0.414621,1.74135,1.86082,0.0517089,0.145006,0.647094,31.1737,0.017363,-2.75241,1.85976,0.00666951,0.674152,1.67015,1.19408,4.16307,1.76174
0.000135583,1.12186,0.102287,0.00222514,0.942005,0.0540295,1.08885,0.0433444,0.000919483,0.22437,110.968,0.201838,2.80457,2.06965,0.0811556,0.290369,0.569836,28.2081,0.0235271,-1.94445,2.24142,0.00879971,0.528203,2.75756,0.997878,9.75429,3.26391
9.14118e-05,0.861894,0.0970106,0.00240641,0.22583,0.0468488,1.19084,0.07183,0.000805023,0.157748,82.9956,0.390505,1.31618,1.81169,0.139451,0.203553,0.519662,22.6941,0.0132483,-2.85807,1.53799,0.0124408,0.320042,1.46512,1.14193,4.86356,3.34958
0.000138521,1.43677,0.0886197,0.00243638,0.665048,0.0478786,1.10271,0.0357061,0.000951706,0.122052,88.8173,0.430208,1.86339,1.96782,0.113789,0.131339,0.263676,25.2636,0.022051,-1.93675,1.6454,0.00654453,0.507165,2.75165,1.07408,9.28708,3.18208
6.63665e-05,1.14022,0.0866118,0.00130013,0.934214,0.0275324,0.88112,0.058249,0.000985983,0.241828,79.9811,0.298043,2.18881,1.50153,0.098877,0.315055,0.627915,31.6582,0.014317,-2.90803,3.21487,0.0100695,0.324144,1.52804,1.17522,3.58317,3.73733
9.04499e-05,1.15103,0.0792982,0.00116401,0.53183,0.0340936,1.16347,0.0315539,0.000769287,0.240676,96.5656,0.209786,1.69904,2.27188,0.103742,0.187607,0.30057,33.9538,0.0273652,-2.96047,1.73534,0.00819139,0.71653,2.05406,1.14325,8.91414,4.45525
0.000114703,1.4856,0.0967377,0.00176551,0.644689,0.0359806,1.11328,0.0731824,0.000643098,0.287591,66.6734,0.42077,2.46299,1.55786,0.0858558,0.223715,0.55359,19.6154,0.022845,-1.55298,2.05485,0.00724369,0.438666,1.36324,0.870188,8.3957,2.91629
7.33917e-05,0.987408,0.0912893,0.00117331,0.251965,0.0669857,1.19509,0.0297115,0.000920373,0.180335,83.4756,0.396842,2.19381,1.82483,0.091046,0.216859,0.675363,27.2399,0.0200761,-1.48628,2.0693,0.0058546,0.808887,2.42462,0.957318,10.1627,2.39879
7.31911e-05,1.34646,0.0879723,0.00109153,0.511052,0.0395062,1.49851,0.069055,0.000553971,0.21587,104.217,0.306044,1.71878,1.80793,0.0621109,0.343091,0.512397,15.8576,0.0225022,-1.78966,1.45852,0.0119527,0.713645,2.44691,1.15144,6.08391,1.95608
8.15205e-05,1.15395,0.0695857,0.0015822,0.33689,0.0347486,1.25191,0.0420768,0.000889937,0.247639,173.127,0.253655,2.13664,2.53635,0.0512137,0.337533,0.398565,16.0134,0.0307791,-1.49514,2.65683,0.0114312,0.668833,3.00648,0.891873,5.56197,1.89451
9.04109e-05,1.11653,0.0813385,0.00209616,0.563918,0.0384675,0.679292,0.0692454,0.000904923,0.189849,164.433,0.280875,3.00387,2.64367,0.105602,0.149056,0.424154,30.0012,0.0244226,-1.74176,1.88762,0.00973238,0.656122,1.61116,0.468699,5.89086,2.62682
0.000134181,1.47182,0.0782611,0.00358885,0.263388,0.0498291,1.60278,0.0476915,0.000861572,0.274962,80.0812,0.245788,3.01399,1.35728,0.117773,0.261011,0.285848,17.7154,0.0306704,-2.31257,3.10632,0.00754487,0.753625,2.93321,1.16907,6.09903,2.02693
6.24319e-05,1.1174,0.048607,0.00156715,0.414356,0.0304886,0.923302,0.0526689,0.000893912,0.285897,127.051,0.412554,2.89517,2.37376,0.0864329,0.373552,0.398135,20.28,0.0160833,-2.3041,2.45125,0.00941016,0.521855,1.81733,1.00373,6.02256,3.16747
0.000124139,1.33344,0.0972851,0.00281317,0.57882,0.0491393,1.09093,0.0598305,0.000722243,0.158366,98.12,0.501931,1.29935,2.58541,0.0808914,0.269814,0.55277,13.3292,0.018776,-1.29792,2.04115,0.00460215,0.835113,2.9021,0.986527,4.32966,2.14621
0.000123896,1.45784,0.101067,0.0019007,0.683151,0.0744429,0.809127,0.0402257,0.000821828,0.238329,179.818,0.23924,3.04861,1.96883,0.108226,0.299024,0.584565,28.9184,0.014935,-2.25331,2.98699,0.0116106,0.330488,3.07631,1.0463,10.064,2.28837
7.00647e-05,1.14675,0.0748562,0.00121975,0.837576,0.0319269,1.1711,0.0330166,0.00040913,0.208543,83.7614,0.514337,2.40368,1.91557,0.0777597,0.213444,0.608941,28.8177,0.0292586,-1.53797,1.90795,0.00769107,0.424263,2.31963,0.568389,4.75825,3.91584
4.30985e-05,1.48381,0.0681178,0.00127817,0.409382,0.0613302,0.824327,0.0424874,0.000832213,0.175116,129.208,0.302982,2.7164,2.1879,0.129846,0.311746,0.522592,31.8681,0.0214037,-1.56782,2.1118,0.00615028,0.337907,1.9639,1.06028,7.00502,2.72653
9.96764e-05,0.971977,0.076411,0.00112102,0.465015,0.0334678,1.44467,0.0293183,0.00086551,0.241855,115.515,0.431262,1.3172,2.76725,0.129324,0.243231,0.535985,19.4464,0.0109434,-2.52096,2.40183,0.0113442,0.835916,1.54738,1.16443,6.386,2.43179
0.000142045,1.26981,0.0681076,0.00258627,0.802352,0.0381616,1.15409,0.0564939,0.000990996,0.211238,70.1287,0.264424,1.45842,2.71084,0.0548022,0.217464,0.506751,25.9121,0.0288825,-1.95625,2.0148,0.00782437,0.811432,1.39585,1.15669,5.82817,2.70082
8.69669e-05,1.3186,0.0983426,0.00145425,0.561625,0.0651088,1.47655,0.0307366,0.000420833,0.115692,138.667,0.231642,2.27501,2.68421,0.0711488,0.143278,0.257584,24.3963,0.0163623,-1.37661,2.53613,0.0103903,0.579683,2.80119,0.62169,5.70769,3.34114
0.000117144,1.18263,0.0943824,0.00207284,0.791538,0.0268413,1.22137,0.0334314,0.000627107,0.114585,89.8112,0.199398,1.52752,2.83403,0.0705666,0.279629,0.699172,19.5266,0.0172506,-3.46141,1.4192,0.0116889,0.867527,1.21117,0.837984,4.06669,2.29766
8.39659e-05,1.45023,0.065692,0.00206424,0.674419,0.0262814,1.55784,0.0373495,0.000612159,0.179558,163.784,0.358463,2.78804,2.07916,0.122074,0.178854,0.602018,22.6824,0.0272972,-1.70579,2.28275,0.0104594,0.62289,1.21993,0.978297,4.53673,3.69852
9.71848e-05,1.3358,0.0897235,0.00200746,0.253947,0.034495,1.10161,0.0519425,0.000706558,0.242507,159.274,0.337925,1.79676,2.15032,0.0842441,0.151337,0.317055,31.2368,0.0234696,-3.39052,3.00048,0.0072,0.325771,2.93274,1.14356,5.46242,1.62109
0.000139707,1.41708,0.0854042,0.00252858,0.302772,0.0295485,0.791551,0.055735,0.00047301,0.21241,83.7942,0.490461,1.33078,2.20746,0.109975,0.222962,0.449024,16.6566,0.0231654,-2.29473,1.93767,0.00802985,0.904673,1.23851,0.864127,3.56475,2.28076
8.61345e-05,1.42902,0.060104,0.00276217,0.295553,0.0448145,1.06751,0.0442577,0.000672023,0.172461,162.249,0.325123,2.6437,2.83004,0.0663295,0.265723,0.304967,13.9034,0.0131461,-3.09614,2.5991,0.00512758,0.61925,3.27048,0.906598,9.71738,3.40646
0.000133153,0.788918,0.0540977,0.00216772,0.265323,0.0452665,1.52624,0.0334087,0.000939115,0.222245,72.6144,0.499335,1.16506,2.42626,0.118619,0.326784,0.715827,16.7909,0.0200186,-2.57773,2.68853,0.00604167,0.323793,2.02352,0.851341,10.0702,2.14841
9.62886e-05,0.971845,0.092106,0.00232528,0.431609,0.0532472,1.10736,0.0359404,0.000998543,0.240979,113.08,0.388588,2.14073,1.9516,0.118403,0.182443,0.730918,34.7884,0.0297396,-1.81887,2.44489,0.00738436,0.718729,1.17747,0.936449,7.67412,4.00394
8.30921e-05,1.37128,0.0707414,0.00147446,0.541354,0.0263747,0.80709,0.0333885,0.000708956,0.283002,104.03,0.344875,2.24438,1.74525,0.11501,0.341956,0.591119,14.3414,0.0304422,-1.40738,1.79197,0.00561639,0.729257,2.46453,1.14661,10.4439,3.22428
